Tipo;Colonia;Habitaciones;Garages;Suites;Area;Valor;Condominio;Impuesto
Departamento;Santa Fe;4;2;1;120;10500.0;5600.0;0.0
Departamento;Condesa;3;0;0;106;9800.0;3185.0;735.0
Departamento;Condesa;2;0;2;125;43750.0;4550.0;875.0
Departamento;Lomas de Chapultepec;3;2;1;120;21700.0;5950.0;1575.0
Departamento;Condesa;4;1;0;300;35000.0;5950.0;1750.0
Departamento;Roma Norte;3;1;0;90;4900.0;1750.0;52.5
Departamento;Del Valle;3;0;0;96;9100.0;2450.0;0.0
Departamento;Condesa;5;1;5;300;87500.0;8050.0;2450.0
Departamento;Ajusco;3;2;1;190;28000.0;7875.0;2100.0
Departamento;Coyoacán;2;2;1;95;26250.0;8750.0;1522.5
Departamento;Santa Fe;2;1;1;66;5775.0;2786.0;343.0
Departamento;Lomas de Chapultepec;3;2;1;160;35000.0;9450.0;1750.0
Departamento;Santa Fe;2;1;1;65;12250.0;3500.0;5845.0
Departamento;Coyoacán;2;0;1;145;14000.0;6650.0;0.0
Departamento;Roma;1;1;1;37;6300.0;3573.5;612.5
Departamento;Santa Fe;4;3;2;217;19250.0;9450.0;1809.5
Departamento;Santa Fe;2;1;0;62;4200.0;1120.0;0.0
Departamento;Santa Fe;2;1;1;72;9100.0;5950.0;833.0
Departamento;Centro Histórico;2;0;0;73;6650.0;2415.0;245.0
Departamento;Santa Fe;4;3;2;253;47950.0;12530.0;1890.0
Departamento;Del Valle;2;1;1;85;11550.0;4777.5;892.5
Departamento;Coyoacán;3;2;1;150;22050.0;7700.0;1715.0
Departamento;Condesa;3;2;1;104;15750.0;4900.0;1347.5
Departamento;Santa Fe;2;1;1;80;5250.0;5250.0;1358.0
Departamento;Narvarte;2;0;0;50;3500.0;1050.0;0.0
Departamento;Santa Fe;1;1;1;36;7700.0;3993.5;0.0
Departamento;San Ángel;4;2;1;172;19250.0;6926.5;1207.5
Departamento;Condesa;1;0;0;33;6300.0;1015.0;0.0
Departamento;Coyoacán;3;0;1;152;25200.0;6510.0;1865.5
Departamento;Juárez;1;0;0;32;4200.0;1183.0;105.0
Departamento;Lomas de Chapultepec;2;1;0;80;11200.0;5250.0;969.5
Departamento;Narvarte;3;0;1;110;11550.0;4252.5;0.0
Departamento;Condesa;3;0;0;130;12250.0;3500.0;420.0
Departamento;Narvarte;3;1;0;90;4550.0;2345.0;0.0
Departamento;Condesa;1;0;0;37;5250.0;1977.5;245.0
Departamento;Roma Sur;2;0;0;45;3500.0;350.0;0.0
Departamento;Narvarte;3;0;0;119;6650.0;2117.5;605.5
Departamento;Santa Fe;4;2;2;140;19250.0;4550.0;2030.0
Departamento;Narvarte;3;1;1;88;7700.0;3048.5;0.0
Departamento;Narvarte;1;0;0;48;5250.0;1316.0;73.5
Departamento;Del Valle;2;1;1;95;10150.0;3255.0;581.0
Departamento;La Condesa;2;0;0;52;6650.0;1960.0;0.0
Departamento;La Loma;2;1;0;65;7700.0;2240.0;252.0
Departamento;Coyoacán;4;4;2;348;105000.0;32900.0;7101.5
Departamento;Condesa;1;0;0;57;7000.0;2695.0;406.0
Departamento;Coyoacán;3;1;1;263;28000.0;12250.0;3146.5
Departamento;San Miguel Chapultepec;2;1;0;71;6300.0;3150.0;0.0
Departamento;Condesa;4;1;0;250;18900.0;8575.0;1225.0
Departamento;Polanco;1;0;0;50;6300.0;2800.0;252.0
Departamento;Condesa;4;1;1;224;22750.0;7700.0;15022.0
Departamento;San Pedro de los Pinos;2;1;1;80;10500.0;4550.0;0.0
Departamento;San Rafael;2;0;0;56;4200.0;2544.5;161.0
Departamento;Peralvillo;1;1;0;61;3500.0;1214.5;182.0
Departamento;Santa Fe;4;3;3;225;42000.0;16065.0;5425.0
Departamento;Santa Fe;3;2;1;220;21000.0;9275.0;6300.0
Departamento;Condesa;3;1;0;90;13300.0;3370.5;805.0
Departamento;La Condesa;1;0;0;35;4550.0;759.5;476.0
Departamento;Narvarte;2;1;0;67;4200.0;1575.0;339.5
Departamento;Condesa;4;0;3;120;26250.0;4959.5;5775.0
Departamento;Roma;2;1;0;70;9450.0;2870.0;423.5
Departamento;Coyoacán;4;1;0;240;52500.0;8750.0;0.0
Departamento;Villa de Guadalupe;2;1;1;60;4200.0;1575.0;420.0
Departamento;Coyoacán;3;0;0;130;15750.0;3745.0;1456.0
Departamento;Lomas de Chapultepec;2;0;0;65;12250.0;2625.0;472.5
Departamento;Santa Fe;1;1;0;34;5250.0;2320.5;3220.0
Departamento;Juárez;2;0;0;71;5950.0;2397.5;444.5
Departamento;Coyoacán;4;4;3;400;105000.0;11795.0;875.0
Departamento;Coyoacán;3;1;1;140;26250.0;10150.0;1750.0
Departamento;Coyoacán;2;0;2;80;26250.0;3150.0;0.0
Departamento;Santa Fe;2;1;1;70;7000.0;6212.5;0.0
Departamento;Santa Fe;2;2;1;105;12320.0;5215.0;875.0
Departamento;Polanco;3;2;1;110;15750.0;4095.0;1571.5
Departamento;Lomas de Chapultepec;1;1;0;50;19250.0;7119.0;0.0
Departamento;Coyoacán;1;1;0;50;12250.0;2660.0;332.5
Departamento;Coyoacán;3;0;0;150;19250.0;9800.0;1260.0
Departamento;Centro Histórico;1;0;0;46;4200.0;1190.0;157.5
Departamento;Condesa;3;1;1;140;21000.0;4200.0;0.0
Departamento;Narvarte;2;0;0;110;6300.0;1225.0;0.0
Departamento;Roma;2;1;0;65;12250.0;3209.5;4900.0
Departamento;Santa Fe;4;3;3;352;52500.0;17150.0;0.0
Departamento;Polanco;3;0;0;107;12250.0;1750.0;952.0
Departamento;Coyoacán;4;2;2;240;56000.0;13009.5;3157.0
Departamento;Santa Fe;1;1;0;56;6300.0;3353.0;0.0
Departamento;Santa Fe;4;2;2;149;16100.0;8011.5;1249.5
Departamento;Narvarte;2;1;1;80;5950.0;2800.0;343.0
Departamento;Narvarte;3;1;0;107;7350.0;1680.0;0.0
Departamento;Roma;2;0;0;98;8750.0;3052.0;0.0
Departamento;Lomas de Chapultepec;4;3;4;270;31500.0;35000.0;3500.0
Departamento;Coyoacán;2;2;1;80;18200.0;5372.5;1120.0
Departamento;Bosques de las Lomas;4;4;3;180;42000.0;14000.0;2520.0
Departamento;Condesa;1;0;0;70;6650.0;2142.0;49.0
Departamento;Roma;2;1;2;180;27650.0;3010.0;1155.0
Departamento;Narvarte;2;1;0;73;6125.0;2030.0;374.5
Departamento;Tepalcatlalpan;2;1;0;60;3850.0;945.0;0.0
Departamento;Santa Fe;4;2;1;120;11550.0;7087.5;1190.0
Departamento;San Miguel Chapultepec;2;0;0;45;4200.0;994.0;73.5
Departamento;Narvarte;3;1;1;130;9800.0;3325.0;0.0
Departamento;Narvarte;3;1;0;89;8050.0;3111.5;427.0
Departamento;Narvarte;2;1;1;70;6650.0;2450.0;273.0
Departamento;Condesa;1;0;0;50;7350.0;1890.0;245.0
Departamento;Coyoacán;3;3;1;250;40250.0;8330.0;3115.0
Departamento;Condesa;3;1;0;120;15750.0;4900.0;700.0
Departamento;Condesa;6;0;1;250;19250.0;1050.0;1428.0
Departamento;Juárez;2;0;0;75;12425.0;1575.0;262.5
Departamento;Lomas de Chapultepec;4;3;1;170;28000.0;5232.5;1974.0
Departamento;Villa de Cortés;2;1;0;60;3500.0;1204.0;0.0
Departamento;Nueva Santa María;2;1;0;63;4200.0;1634.5;126.0
Departamento;Narvarte;2;0;0;68;5950.0;2450.0;0.0
Departamento;Santa Fe;3;2;1;131;10500.0;8225.0;1498.0
Departamento;Narvarte;3;1;0;90;7350.0;3454.5;0.0
Departamento;Napoles;4;2;2;460;52500.0;13300.0;4200.0
Departamento;Roma;2;1;2;82;14000.0;4025.0;693.0
Departamento;Roma;3;1;1;85;10500.0;2590.0;360.5
Departamento;Condesa;3;1;0;101;9800.0;5180.0;770.0
Departamento;Bosques de las Lomas;2;1;0;120;19600.0;4032.0;0.0
Departamento;Santa Fe;2;1;2;78;6650.0;3780.0;574.0
Departamento;Condesa;1;0;0;33;4550.0;2208.5;0.0
Departamento;Bosques de las Lomas;3;1;1;90;12250.0;3720.5;808.5
Departamento;Santa Fe;1;1;0;60;7700.0;4200.0;955.5
Departamento;Roma;3;2;1;130;14000.0;3619.0;826.0
Departamento;Lomas de Chapultepec;4;4;4;305;87500.0;17850.0;5519.5
Departamento;Santa Fe;3;2;2;83;8400.0;2135.0;4900.0
Departamento;Santa Fe;3;3;3;230;17500.0;13300.0;2422.0
Departamento;Santa Fe;4;3;2;257;35000.0;10605.0;33225.5
Departamento;Mixcoac;2;1;1;60;5600.0;1995.0;115.5
Departamento;Santa Fe;3;1;2;70;5250.0;3832.5;0.0
Departamento;San Rafael;2;0;0;63;4900.0;1750.0;0.0
Departamento;Santa Fe;4;2;1;158;17500.0;9800.0;2275.0
Departamento;Coyoacán;2;0;0;76;13300.0;3150.0;329.0
Departamento;Centro Histórico;1;0;0;47;4900.0;1400.0;70.0
Departamento;Roma;2;1;1;100;10150.0;4175.5;850.5
Departamento;Santa Fe;2;2;1;107;10465.0;4550.0;10150.0
Departamento;Coyoacán;2;1;1;82;31500.0;14000.0;2068.5
Departamento;Napoles;1;0;1;54;6300.0;2016.0;0.0
Departamento;Santa Fe;3;3;3;170;28000.0;8050.0;16100.0
Departamento;Santa Fe;4;4;3;400;87500.0;15750.0;0.0
Departamento;Santa Fe;2;2;2;110;13300.0;5250.0;875.0
Departamento;Coyoacán;3;1;1;112;15750.0;3850.0;822.5
Departamento;Condesa;2;1;0;90;11550.0;2975.0;423.5
Departamento;Santa Fe;2;1;1;67;4375.0;2915.5;542.5
Departamento;Del Valle;2;1;1;84;9800.0;1330.0;623.0
Departamento;Condesa;2;0;1;130;15750.0;3675.0;577.5
Departamento;Santa Fe;2;1;1;73;7000.0;3101.0;0.0
Departamento;Santa Fe;4;2;2;190;10500.0;5414.5;1190.0
Departamento;Santa Fe;5;3;5;231;52500.0;9100.0;1652.0
Departamento;Roma;2;1;0;80;7700.0;4487.0;0.0
Departamento;Napoles;1;0;0;35;10500.0;1750.0;0.0
Departamento;Roma;2;1;0;63;8400.0;3699.5;4357.5
Departamento;Santa Fe;2;2;1;135;17500.0;10741.5;2044.0
Departamento;Lomas de Chapultepec;2;1;1;80;21000.0;8680.0;787.5
Departamento;Santa Fe;1;1;1;42;3850.0;2341.5;0.0
Departamento;Jardines de San Mateo;2;1;1;60;2975.0;630.0;0.0
Departamento;Narvarte;3;0;0;84;4200.0;1400.0;357.0
Departamento;Santa Fe;2;1;1;60;8750.0;3500.0;630.0
Departamento;Santa Fe;3;2;1;165;22750.0;5260.5;1155.0
Departamento;Coyoacán;3;2;1;150;21000.0;6037.5;1435.0
Departamento;Narvarte;2;0;0;66;5600.0;1872.5;287.0
Departamento;Santa Fe;2;2;2;130;17500.0;8575.0;2761.5
Departamento;Condesa;4;0;0;389;41300.0;12327.0;3787.0
Departamento;Centro Histórico;1;0;0;40;4550.0;1680.0;87.5
Departamento;Lomas de Chapultepec;5;2;2;295;70000.0;14000.0;40894.0
Departamento;Santa Fe;4;0;4;500;31150.0;12250.0;12250.0
Departamento;Condesa;1;0;0;50;9800.0;2348.5;612.5
Departamento;Coyoacán;3;2;2;150;28000.0;7080.5;1872.5
Departamento;Ciudad de los Deportes;3;2;0;48;1750.0;1032.5;0.0
Departamento;Bosques de las Lomas;3;3;3;227;55650.0;12862.5;3430.0
Departamento;Coyoacán;2;2;1;170;33250.0;4900.0;1242.5
Departamento;Juárez;1;0;0;26;2800.0;1400.0;101.5
Departamento;Santa Fe;3;2;1;145;10150.0;6300.0;1225.0
Departamento;Narvarte;1;0;0;35;5250.0;1295.0;164.5
Departamento;Coyoacán;2;1;0;94;14700.0;2800.0;420.0
Departamento;Santa Fe;3;3;1;127;17500.0;8995.0;0.0
Departamento;Roma Norte;2;0;0;70;4725.0;1540.0;42.0
Departamento;Roma;1;1;1;58;9625.0;4462.5;406.0
Departamento;Roma;2;1;2;82;14000.0;3955.0;892.5
Departamento;San Miguel Chapultepec;2;1;1;80;5250.0;1883.0;336.0
Departamento;Coyoacán;4;2;1;160;63000.0;5950.0;1750.0
Departamento;Arboledas;2;1;0;50;3850.0;1680.0;0.0
Departamento;Roma Norte;3;0;0;100;5600.0;1050.0;210.0
Departamento;Coyoacán;3;2;2;290;37800.0;10776.5;3888.5
Departamento;Mixcoac;2;1;0;48;4830.0;1428.0;129.5
Departamento;San Pedro de los Pinos;2;0;0;74;7000.0;2380.0;343.0
Departamento;Condesa;3;0;1;244;21000.0;5600.0;1526.0
Departamento;Roma;1;0;0;35;7700.0;2100.0;199.5
Departamento;Santa Fe;3;2;3;179;22750.0;8081.5;13233.5
Departamento;Santa Fe;2;1;1;80;7000.0;4200.0;525.0
Departamento;Villa de Guadalupe;2;1;0;46;3500.0;1760.5;45.5
Departamento;Barrio Bravo;2;1;0;60;3500.0;1750.0;0.0
Departamento;Condesa;3;1;0;122;9450.0;4907.0;654.5
Departamento;Polanco;2;2;1;74;10325.0;4980.5;679.0
Departamento;San Miguel Chapultepec;1;0;0;40;4200.0;2432.5;0.0
Departamento;Santa Fe;4;2;2;165;21000.0;5950.0;15750.0
Departamento;Santa Fe;2;1;1;98;10150.0;3780.0;581.0
Departamento;Santa Fe;3;0;1;120;19250.0;9450.0;2380.0
Departamento;Condesa;3;0;1;116;12250.0;2975.0;525.0
Departamento;Lomas de Chapultepec;3;0;1;120;17500.0;3605.0;2030.0
Departamento;Santa Fe;3;1;2;80;10500.0;4550.0;4662.0
Departamento;Santa Fe;3;2;1;130;19250.0;9450.0;2625.0
Departamento;Peralvillo;3;1;1;70;4900.0;2100.0;0.0
Departamento;Santa Fe;3;2;1;122;9100.0;3482.5;903.0
Departamento;Santa Fe;1;1;0;40;10500.0;1662.5;3220.0
Departamento;Doctores;2;0;0;76;3850.0;1225.0;630.0
Departamento;Santa Fe;3;1;1;277;21700.0;2380.0;2569.0
Departamento;Condesa;2;2;1;81;9100.0;1991.5;94.5
Departamento;Santa Fe;2;1;1;79;10850.0;4200.0;560.0
Departamento;Santa Fe;2;1;1;63;9800.0;3605.0;577.5
Departamento;Napoles;2;0;0;80;17500.0;3500.0;0.0
Departamento;Bosques de las Lomas;2;2;1;90;9800.0;5285.0;1263.5
Departamento;Santa Fe;4;2;4;254;35000.0;11200.0;0.0
Departamento;Coyoacán;3;1;0;80;14700.0;4200.0;878.5
Departamento;Santa Fe;4;2;1;145;20300.0;6391.0;1288.0
Departamento;Roma;3;2;2;126;22750.0;4725.0;945.0
Departamento;Coyoacán;3;1;1;150;21000.0;5530.0;1645.0
Departamento;Condesa;2;1;1;80;9100.0;2905.0;693.0
Departamento;Santa Fe;3;2;1;145;12250.0;5250.0;0.0
Departamento;Santa Fe;2;1;1;68;8050.0;3360.0;210.0
Departamento;Coyoacán;4;2;1;200;38150.0;12950.0;3230.5
Departamento;Nueva Santa María;3;1;0;60;3850.0;2275.0;70.0
Departamento;Lomas de Chapultepec;2;1;1;82;12250.0;3920.0;1365.0
Departamento;Condesa;1;0;0;36;4725.0;1855.0;87.5
Departamento;Condesa;4;2;4;300;27965.0;6300.0;1792.0
Departamento;Lomas de Chapultepec;3;2;1;150;20650.0;6615.0;1960.0
Departamento;Narvarte;2;1;1;69;6300.0;2170.0;227.5
Departamento;Santa Fe;2;1;1;87;7000.0;4200.0;654.5
Departamento;Coyoacán;1;0;0;60;8400.0;3150.0;444.5
Departamento;San Miguel Chapultepec;2;1;1;72;9100.0;1225.0;0.0
Departamento;San Miguel Chapultepec;2;1;0;70;4900.0;1225.0;168.0
Departamento;Santa Fe;2;1;1;85;6300.0;3850.0;483.0
Departamento;Bosques de las Lomas;2;1;1;80;12600.0;2537.5;980.0
Departamento;Condesa;1;0;0;31;3850.0;1771.0;203.0
Departamento;Condesa;4;1;0;155;13300.0;5750.5;1214.5
Departamento;Santa Fe;4;3;1;180;28000.0;8050.0;2450.0
Departamento;Lomas de Chapultepec;3;1;1;120;21000.0;6650.0;11784.5
Departamento;Del Valle;3;0;0;112;6650.0;3482.5;598.5
Departamento;Condesa;4;0;1;147;14700.0;3500.0;672.0
Departamento;Coyoacán;3;3;2;235;52500.0;14000.0;3815.0
Departamento;Roma;3;1;1;78;15102.5;3885.0;654.5
Departamento;Lomas de Chapultepec;3;2;1;100;14700.0;3325.0;938.0
Departamento;Condesa;4;1;2;120;15750.0;4900.0;875.0
Departamento;Condesa;1;0;0;55;7350.0;2198.0;189.0
Departamento;Lomas de Chapultepec;1;1;0;40;8750.0;1750.0;1050.0
Departamento;Coyoacán;3;1;1;151;25200.0;6615.0;2471.0
Departamento;Santa Fe;2;1;1;68;8050.0;2800.0;763.0
Departamento;Condesa;3;1;0;90;10500.0;3010.0;0.0
Departamento;Coyoacán;1;1;0;34;6650.0;2800.0;105.0
Departamento;Condesa;4;0;2;160;17500.0;2800.0;700.0
Departamento;Coyoacán;3;1;1;120;22715.0;6545.0;507.5
Departamento;Lomas de Chapultepec;4;2;1;200;42000.0;8190.0;2310.0
Departamento;Condesa;2;1;0;70;7700.0;2800.0;70.0
Departamento;Bosques de las Lomas;2;1;1;76;11550.0;2625.0;525.0
Departamento;Santa Fe;4;4;4;330;45500.0;12250.0;28000.0
Departamento;Santa Fe;1;1;1;70;12250.0;3675.0;3.5
Departamento;San Antonio Tecomitl;2;1;0;50;1400.0;350.0;0.0
Departamento;Condesa;3;0;1;98;31500.0;1967.0;700.0
Departamento;Bosques de las Lomas;3;3;1;220;45500.0;10150.0;3059.0
Departamento;San Miguel Chapultepec;2;1;1;101;6650.0;2450.0;497.0
Departamento;Polanco;2;1;1;74;13650.0;5425.0;577.5
Departamento;Santa Fe;4;3;3;160;29750.0;8260.0;1470.0
Departamento;Santa Fe;2;1;1;68;9100.0;3818.5;945.0
Departamento;Condesa;3;1;1;130;17500.0;4200.0;892.5
Departamento;Narvarte;2;1;1;87;8750.0;1925.0;0.0
Departamento;Narvarte;2;0;0;60;5950.0;1872.5;0.0
Departamento;Condesa;2;1;1;110;15050.0;3899.0;840.0
Departamento;Bosques de las Lomas;3;2;1;110;14000.0;3811.5;1403.5
Departamento;Coyoacán;3;2;1;150;17500.0;10150.0;2450.0
Departamento;Santa Fe;4;2;1;177;22750.0;5880.0;1225.0
Departamento;San Miguel Chapultepec;2;1;0;97;5600.0;2170.0;98.0
Departamento;Santa Fe;5;3;5;231;52500.0;9114.0;1652.0
Departamento;Narvarte;3;2;2;160;10850.0;4410.0;640.5
Departamento;Coyoacán;4;1;1;150;29750.0;6300.0;1750.0
Departamento;Santa Fe;2;1;1;80;12250.0;3850.0;490.0
Departamento;Coyoacán;3;1;1;170;19250.0;8050.0;1750.0
Departamento;Santa Fe;2;1;1;70;7000.0;3150.0;0.0
Departamento;Narvarte;2;0;0;70;5600.0;1610.0;168.0
Departamento;Narvarte;3;2;1;110;8050.0;4200.0;595.0
Departamento;Santa Fe;4;3;3;160;29750.0;8050.0;0.0
Departamento;El Rosedal;2;1;0;60;4200.0;717.5;0.0
Departamento;Iztacalco;1;0;0;45;1925.0;693.0;0.0
Departamento;Santa Fe;2;1;1;88;8750.0;3675.0;630.0
Departamento;Villa de Guadalupe;3;1;1;63;5775.0;1925.0;280.0
Departamento;Santa Fe;2;1;0;52;4200.0;2450.0;0.0
Departamento;Condesa;3;1;0;98;14000.0;2999.5;490.0
Departamento;Ciudad de los Deportes;2;1;0;93;2450.0;2450.0;287.0
Departamento;Narvarte;3;1;1;110;9800.0;2670.5;0.0
Departamento;Coyoacán;2;1;0;70;12950.0;3500.0;0.0
Departamento;Lomas de Chapultepec;3;2;1;170;33250.0;9800.0;2100.0
Departamento;Santa Fe;4;3;4;380;43750.0;5729.5;4469.5
Departamento;Roma;2;1;0;90;9450.0;2268.0;490.0
Departamento;Arboledas;3;1;0;63;3430.0;2275.0;0.0
Departamento;Santa Fe;2;1;1;85;9800.0;4410.0;0.0
Departamento;Tláhuac;2;1;0;54;2800.0;770.0;0.0
Departamento;Lomas de Chapultepec;5;3;2;300;66500.0;11760.0;5838.0
Departamento;Santa Fe;4;3;1;180;28000.0;8400.0;2334.5
Departamento;Juárez;1;0;0;50;6300.0;1750.0;238.0
Departamento;Coyoacán;3;1;1;180;26250.0;5950.0;2075.5
Departamento;Santa Fe;2;1;0;72;10150.0;2352.0;0.0
Departamento;Roma;3;1;0;115;16100.0;3388.0;658.0
Departamento;Santa Fe;2;1;1;85;7700.0;3850.0;483.0
Departamento;Coyoacán;4;2;2;190;45500.0;9509.5;4543.0
Departamento;Condesa;3;1;3;250;20300.0;9800.0;1400.0
Departamento;Del Valle;3;1;1;130;9800.0;5250.0;700.0
Departamento;Santa Fe;4;3;4;220;35000.0;13615.0;42000.0
Departamento;Santa Fe;3;2;3;150;17500.0;2800.0;1820.0
Departamento;Bosques de las Lomas;4;1;1;212;15750.0;4200.0;0.0
Departamento;Santa Fe;3;2;1;200;12250.0;11200.0;4480.0
Departamento;Santa Fe;4;3;1;160;14700.0;8568.0;1368.5
Departamento;La Condesa;2;0;0;70;7560.0;1995.0;283.5
Departamento;Coyoacán;3;3;1;300;77000.0;14000.0;6426.0
Departamento;Lomas de Chapultepec;2;2;1;130;21000.0;8260.0;2089.5
Departamento;Las Águilas;3;2;1;75;5950.0;2275.0;280.0
Departamento;Lomas de Chapultepec;3;4;1;200;47250.0;10150.0;3.5
Departamento;Santa Fe;2;1;1;70;5950.0;4200.0;0.0
Departamento;Condesa;4;1;1;200;17500.0;6300.0;1522.5
Departamento;Bosques de las Lomas;3;2;1;110;14000.0;5313.0;13401.5
Departamento;Lomas de Chapultepec;2;2;1;160;24500.0;8750.0;1711.5
Departamento;La Florida;3;1;1;73;4550.0;2677.5;266.0
Departamento;Santa Fe;2;2;1;85;8400.0;4900.0;0.0
Departamento;Lomas de Chapultepec;1;0;0;55;16450.0;7000.0;0.0
Departamento;Santa Fe;2;1;1;85;9800.0;3850.0;0.0
Departamento;Nueva Santa María;3;0;0;100;4900.0;875.0;0.0
Departamento;Coyoacán;3;1;0;120;12250.0;5250.0;721.0
Departamento;San Pedro de los Pinos;2;1;2;84;13650.0;4200.0;997.5
Departamento;Roma;2;1;0;107;10500.0;3850.0;630.0
Departamento;Bosques de las Lomas;4;3;1;240;26250.0;9450.0;3745.0
Departamento;Lomas de Chapultepec;3;1;0;140;22750.0;7525.0;1575.0
Departamento;Condesa;1;0;0;45;7000.0;1400.0;0.0
Departamento;Lomas de Chapultepec;2;2;2;150;42000.0;9275.0;2975.0
Departamento;San Miguel Chapultepec;2;1;0;50;5250.0;2135.0;0.0
Departamento;Coyoacán;3;2;1;280;38500.0;5250.0;1225.0
Departamento;Santa Fe;8;4;4;394;63000.0;20769.0;12421.5
Departamento;Santa Fe;1;1;0;60;8050.0;2730.0;0.0
Departamento;Centro Histórico;1;0;0;15;2800.0;1067.5;70.0
Departamento;Coyoacán;2;1;2;85;15750.0;4550.0;563.5
Departamento;Coyoacán;3;2;1;117;22050.0;7700.0;1732.5
Departamento;Coyoacán;1;1;0;56;14000.0;4900.0;630.0
Departamento;Santa Fe;3;2;1;125;15750.0;5950.0;0.0
Departamento;Condesa;2;1;1;70;11550.0;3150.0;322.0
Departamento;Condesa;4;1;0;150;22750.0;5250.0;1235.5
Departamento;San Jerónimo;3;1;1;123;11550.0;7700.0;0.0
Departamento;Santa Fe;2;1;1;80;7000.0;3360.0;0.0
Departamento;Coyoacán;3;1;2;135;28000.0;6720.0;7525.0
Departamento;San Miguel Chapultepec;2;0;0;62;3850.0;1575.0;164.5
Departamento;Narvarte;1;0;1;43;4550.0;1855.0;0.0
Departamento;Narvarte;2;1;0;75;4392.5;3034.5;0.0
Departamento;Jardines de San Mateo;2;1;1;60;2975.0;630.0;0.0
Departamento;Roma;1;0;0;93;9100.0;1816.5;318.5
Departamento;Condesa;1;0;0;30;4900.0;2107.0;630.0
Departamento;Santa Fe;2;1;1;72;14000.0;5810.0;1505.0
Departamento;Condesa;1;1;0;70;8750.0;3045.0;455.0
Departamento;Del Valle;3;0;1;147;10500.0;3563.0;0.0
Departamento;Lomas de Chapultepec;3;2;1;128;27650.0;8050.0;0.0
Departamento;Coyoacán;3;2;1;100;27650.0;3017.0;1330.0
Departamento;Coyoacán;1;1;1;83;14000.0;4725.0;1435.0
Departamento;Lomas de Chapultepec;4;3;4;304;87500.0;17993.5;5733.0
Departamento;Santa Fe;3;2;1;200;19250.0;6475.0;805.0
Departamento;Santa Fe;2;2;1;75;9800.0;4550.0;560.0
Departamento;Santa Fe;2;1;1;92;10500.0;3010.0;882.0
Departamento;Coyoacán;3;0;1;114;12250.0;5250.0;577.5
Departamento;Lomas de Chapultepec;4;2;2;153;26250.0;6300.0;2264.5
Departamento;Juárez;2;1;0;50;8050.0;2135.0;0.0
Departamento;Coyoacán;2;2;2;82;28000.0;12495.0;20972.0
Departamento;Condesa;2;0;1;60;9800.0;1925.0;175.0
Departamento;Lomas de Chapultepec;3;2;1;260;52500.0;22750.0;6356.0
Departamento;Bosques de las Lomas;4;4;4;380;87500.0;14700.0;5250.0
Departamento;Coyoacán;2;1;1;85;21000.0;14700.0;1820.0
Departamento;Santa Fe;1;1;1;75;5250.0;4550.0;0.0
Departamento;San Rafael;2;0;2;80;7000.0;1050.0;350.0
Departamento;Lomas de Chapultepec;2;2;1;148;23450.0;5460.0;2065.0
Departamento;Lomas de Chapultepec;3;1;0;82;13300.0;5173.0;770.0
Departamento;Santa Fe;4;3;1;350;70000.0;13930.0;7350.0
Departamento;Santa Fe;3;2;3;132;12600.0;6265.0;1281.0
Departamento;Santa Fe;3;3;1;180;17500.0;10097.5;2800.0
Departamento;Del Valle;3;0;0;120;19250.0;1925.0;682.5
Departamento;Coyoacán;3;2;2;210;36750.0;12390.0;2240.0
Departamento;Coyoacán;3;1;1;130;21000.0;7028.0;1505.0
Departamento;San Pedro de los Pinos;2;1;1;80;10850.0;5075.0;0.0
Departamento;Condesa;3;1;0;75;8400.0;2625.0;609.0
Departamento;Coyoacán;3;2;1;130;17500.0;7374.5;1407.0
Departamento;Del Valle;3;2;1;117;9800.0;3423.0;717.5
Departamento;Santa Fe;3;2;3;145;11200.0;11200.0;6300.0
Departamento;Coyoacán;3;1;1;152;45150.0;5530.0;1260.0
Departamento;Condesa;1;0;0;30;7350.0;1704.5;0.0
Departamento;Santa Fe;3;3;3;300;28000.0;8004.5;4305.0
Departamento;Lomas de Chapultepec;4;3;1;230;87500.0;17745.0;0.0
Departamento;Santa Fe;4;3;2;150;17500.0;7465.5;18658.5
Departamento;Condesa;3;0;0;120;10500.0;2625.0;490.0
Departamento;Santa Fe;2;1;1;81;5950.0;3850.0;350.0
Departamento;San Miguel Chapultepec;2;1;0;40;5600.0;2730.0;178.5
Departamento;Coyoacán;3;1;2;200;49000.0;5950.0;2208.5
Departamento;Bosques de las Lomas;4;2;2;344;28000.0;11200.0;4403.0
Departamento;Santa Fe;2;1;1;76;8050.0;3668.0;731.5
Departamento;Santa Fe;2;1;1;65;5600.0;2579.5;273.0
Departamento;Lomas de Chapultepec;2;0;0;72;10500.0;3325.0;896.0
Departamento;Coyoacán;4;1;1;200;38500.0;8750.0;1575.0
Departamento;Del Valle;4;1;1;280;24500.0;6545.0;2037.0
Departamento;Santa Fe;4;1;3;160;29750.0;8050.0;1207.5
Departamento;San Ángel;3;1;1;140;16100.0;5600.0;0.0
Departamento;Coyoacán;3;1;0;120;16800.0;5950.0;1337.0
Departamento;La Loma;1;0;0;32;5775.0;2450.0;770.0
Departamento;Coyoacán;1;1;0;80;14700.0;4725.0;1172.5
Departamento;Condesa;3;1;0;95;16800.0;4550.0;490.0
Departamento;Coyoacán;3;1;1;140;26250.0;10150.0;1750.0
Departamento;Narvarte;2;1;1;80;7700.0;2761.5;241.5
